checklist_id,observer_id,sampling_event_identifier,state_code,locality_id,latitude,longitude,protocol_type,all_species_reported,observation_date,time_observations_started,duration_minutes,effort_distance_km,number_observers,norbob,whiibi,woothr,route_id,bbs,type
S45816211,obs751369,S45816211,US-VA,L7431005,37.265816,-77.202802,Traveling,TRUE,2018-05-19,6.083333333333333,10,0.55,1,0,0,1,NA,0,train
S45770356,obs295637,S45770356,US-SC,L2025528,33.0783812,-80.0105014,Stationary,TRUE,2018-05-17,14.583333333333334,3,0,1,0,0,0,NA,0,train
S45939780,obs110157,S45939780,US-SC,L1014410,32.4728534,-80.6776285,Traveling,TRUE,2018-05-22,16.45,29,2.092,1,0,0,0,NA,0,train
S37094342,obs19149,S37094342,US-FL,L1328671,30.4297796,-84.3005751,Traveling,TRUE,2017-05-23,14.583333333333334,14,0.05,1,0,0,0,NA,0,test_2017
S36877295,obs555245,S36877295,US-FL,L2699721,30.412643,-84.232694,Traveling,TRUE,2017-05-15,8.15,19,0.322,1,0,0,0,NA,0,test_2017
S36973876,obs115524,S36973876,US-FL,L5855782,30.274933,-83.289484,Stationary,TRUE,2017-05-18,13.383333333333333,3,0,1,0,0,0,2,1,other
S37051068,obs56780,S37051068,US-SC,L446576,32.9400467,-79.6578838,Stationary,TRUE,2017-05-21,19.816666666666666,25,0,2,0,0,0,NA,0,test_2017
S36968417,obs119947,S36968417,US-GA,L2210252,33.4109594,-82.1710396,Traveling,TRUE,2017-05-18,9.333333333333334,5,0.402,1,0,0,0,NA,0,test_2017
S37073852,obs555245,S37073852,US-FL,L132802,30.4603634,-84.279335,Traveling,TRUE,2017-05-22,8.883333333333333,128,0.161,1,0,0,0,NA,0,test_2017
S37038156,obs196942,S37038156,US-FL,L127244,30.4742,-86.6236,Traveling,TRUE,2017-05-21,11.266666666666667,74,0.483,1,0,0,0,NA,0,test_2017
S37033362,obs547676,S37033362,US-NC,L4669077,35.7213583,-78.447876,Traveling,TRUE,2017-05-21,10.9,3,1.609,1,0,0,0,NA,0,test_2017
S45957143,obs854675,S45957143,US-VA,L849175,37.9434529,-76.8891907,Traveling,TRUE,2018-05-23,11.5,65,1.609,1,1,0,2,NA,0,train
S43009180,obs865822,S43009180,US-GA,L6957996,31.3787,-84.938936,Stationary,TRUE,2017-06-24,15.25,45,0,2,0,0,0,NA,0,test_2017
S45925282,obs427171,S45925282,US-TN,L7449723,35.083425,-89.817969,Stationary,TRUE,2018-05-22,9.916666666666666,10,0,1,0,0,0,NA,0,train
S45855267,obs542151,S45855267,US-NC,L3129074,35.5622821,-75.4715037,Traveling,TRUE,2018-05-20,6.75,180,0.322,1,0,0,0,NA,0,train
S36917610,obs33814,S36917610,US-VA,L3610959,36.8914285,-76.2688065,Traveling,TRUE,2017-05-16,18.883333333333333,26,0.402,1,0,0,0,NA,0,test_2017
S45949728,obs528948,S45949728,US-AL,L7453806,30.258547,-87.652174,Traveling,TRUE,2018-05-23,6.433333333333334,15,2.903,1,0,0,0,NA,0,train
S37045622,obs33814,S37045622,US-VA,L5868635,36.5972619,-77.2864051,Stationary,TRUE,2017-05-21,17.066666666666666,22,0,6,0,0,0,NA,0,test_2017
S45956286,obs1073731,S45956286,US-AL,L7450353,32.647047,-87.644632,Traveling,TRUE,2018-05-23,10.183333333333334,73,4.243,1,0,0,0,NA,0,train
S36901058,obs30305,S36901058,US-NC,L243650,34.0499847,-77.9176247,Traveling,TRUE,2017-05-15,15.116666666666667,200,1.5,1,0,1,0,NA,0,test_2017
S37113388,obs132896,S37113388,US-MS,L591879,33.507264,-88.9395618,Stationary,TRUE,2017-05-24,10,60,0,1,0,3,0,NA,0,test_2017
S37120228,obs205707,S37120228,US-MS,L850573,31.3382433,-89.1892004,Stationary,TRUE,2017-05-20,13.166666666666666,65,0,1,0,0,0,NA,0,test_2017
S45789815,obs288731,S45789815,US-FL,L4981912,30.267929,-85.963126,Traveling,TRUE,2018-05-18,6.116666666666666,87,0.553,1,0,0,0,NA,0,train
S45863904,obs457196,S45863904,US-VA,L2595783,36.8765928,-76.1435151,Stationary,TRUE,2018-05-19,12.683333333333334,43,0,1,0,0,0,NA,0,train
S45828538,obs975245,S45828538,US-NC,L473659,35.25382,-79.4162178,Traveling,TRUE,2018-05-19,13.216666666666667,56,2.527,1,0,0,0,NA,0,train
S38324452,obs842425,S38324452,US-NC,L6124042,35.8124133,-75.5613041,Traveling,TRUE,2017-06-14,8.4,77,3,1,0,1,0,NA,0,test_2017
S45740969,obs556891,S45740969,US-VA,L7418903,36.894533,-76.128812,Stationary,TRUE,2018-05-16,15.983333333333333,8,0,1,0,0,0,NA,0,train
S45792378,obs100116,S45792378,US-SC,L899484,33.9365953,-80.9791517,Traveling,TRUE,2018-05-18,9.616666666666667,39,0.402,1,0,0,0,NA,0,train
S45817093,obs503382,S45817093,US-GA,L7153423,33.080161,-82.009489,Traveling,TRUE,2018-05-19,7.633333333333333,1,0.713,2,0,0,0,NA,0,train
S45729391,obs708044,S45729391,US-SC,L7416927,33.761406,-78.938134,Stationary,TRUE,2018-05-16,9.4,5,0,1,0,0,0,NA,0,train
S47195576,obs3566,S47195576,US-VA,L3758322,37.326719,-76.9286674,Stationary,TRUE,2018-06-24,6.383333333333334,3,0,1,0,0,0,NA,0,train
S47195657,obs3566,S47195657,US-VA,L3758328,37.333723,-76.9226432,Stationary,TRUE,2018-06-24,6.483333333333333,3,0,1,0,0,0,NA,0,train
S45818523,obs1103766,S45818523,US-GA,L7431440,32.0378576,-80.9965531,Stationary,TRUE,2018-05-19,8.766666666666667,3,0,2,0,0,0,NA,0,train
S37028755,obs33814,S37028755,US-VA,L718444,36.9163684,-76.0413444,Traveling,TRUE,2017-05-21,5.583333333333333,34,0.161,6,0,6,0,NA,0,test_2017
S36966801,obs875273,S36966801,US-SC,L5471990,33.4995344,-81.9855595,Stationary,TRUE,2017-05-18,16.666666666666668,65,0,2,0,0,0,NA,0,test_2017
S37009575,obs132896,S37009575,US-MS,L7647792,33.772635,-89.0173727,Stationary,TRUE,2017-05-20,11.133333333333333,3,0,1,0,0,0,54,1,other
S45792983,obs787056,S45792983,US-MS,L7267677,34.918911,-89.933883,Stationary,TRUE,2018-05-18,9.533333333333333,15,0,1,0,0,0,NA,0,train
S36977526,obs221160,S36977526,US-MS,L3126470,34.3732419,-89.4425511,Traveling,TRUE,2017-05-19,6.433333333333334,10,0.241,1,0,0,0,NA,0,test_2017
S45880836,obs115524,S45880836,US-FL,L797540,30.12631,-83.2267141,Traveling,TRUE,2018-05-20,16.5,24,0.729,1,1,0,0,NA,0,train
S38297040,obs1226,S38297040,US-VA,L622916,37.4296083,-76.8908107,Traveling,TRUE,2017-05-27,17,90,4.828,1,0,0,0,NA,0,test_2017
S45912097,obs447687,S45912097,US-AL,L4921819,33.1879866,-87.422758,Stationary,TRUE,2018-05-21,19.75,14,0,2,0,0,0,NA,0,train
S45903946,obs587227,S45903946,US-FL,L7423175,30.1138337,-81.789242,Stationary,TRUE,2018-05-21,16.75,1,0,2,0,0,0,NA,0,train
S45703957,obs235384,S45703957,US-VA,L7413170,37.1204644,-77.2699917,Stationary,TRUE,2018-05-15,10.933333333333334,5,0,1,2,0,0,NA,0,train
S45729173,obs345656,S45729173,US-AL,L3265885,31.1889311,-85.2412328,Stationary,TRUE,2018-05-15,10.666666666666666,130,0,2,0,0,0,NA,0,train
S45791958,obs454809,S45791958,US-GA,L3913537,31.260986,-81.30196,Stationary,TRUE,2018-05-18,7.666666666666667,90,0,1,0,0,0,NA,0,train
S36988914,obs925244,S36988914,US-TN,L123870,35.14949,-90.04899,Stationary,TRUE,2017-05-19,7.5,5,0,1,0,0,0,NA,0,test_2017
S37041397,obs238175,S37041397,US-SC,L4849028,32.836882,-80.041742,Stationary,TRUE,2017-05-21,11.183333333333334,241,0,2,0,0,0,NA,0,test_2017
S45803001,obs332678,S45803001,US-VA,L1990251,36.903226,-76.0994303,Traveling,TRUE,2018-05-18,15.35,88,1.609,1,0,0,0,NA,0,train
S45929097,obs930358,S45929097,US-MS,L7450389,32.320152,-90.2222038,Traveling,TRUE,2018-05-22,11.483333333333333,57,1.513,1,0,0,2,NA,0,train
S37120231,obs498462,S37120231,US-SC,L2087480,33.5368966,-80.3315163,Traveling,TRUE,2017-05-24,9.5,90,1.609,2,0,0,0,NA,0,test_2017
S45828448,obs372143,S45828448,US-VA,L1948437,36.8733727,-76.0499597,Stationary,TRUE,2018-05-19,13.816666666666666,16,0,1,0,0,0,NA,0,train
S45940201,obs625977,S45940201,US-FL,L3967725,30.2970271,-81.7092168,Traveling,TRUE,2018-05-22,19.083333333333332,42,0.322,1,0,0,0,NA,0,train
S45941453,obs143809,S45941453,US-MS,L7150556,34.886212,-88.1740359,Traveling,TRUE,2018-05-22,9.6,132,2.124,1,0,0,0,NA,0,train
S45835133,obs130801,S45835133,US-AL,L5805096,33.2133736,-87.6421747,Traveling,TRUE,2018-05-19,15.966666666666667,29,2.832,1,0,0,0,NA,0,train
S45804211,obs29580,S45804211,US-MS,L3961801,30.400805,-88.9686531,Traveling,TRUE,2018-05-18,16.15,23,0.966,1,0,0,0,NA,0,train
S45804315,obs333452,S45804315,US-NC,L2868758,35.1483431,-76.6447985,Traveling,TRUE,2018-05-18,17.25,9,1.609,1,2,0,0,NA,0,train
S45804432,obs993477,S45804432,US-VA,L7428899,36.733104,-76.280548,Traveling,TRUE,2018-05-18,17.5,10,0.218,1,0,0,0,NA,0,train
S45932855,obs528948,S45932855,US-AL,L5877157,30.314867,-87.699862,Traveling,TRUE,2018-05-22,14.433333333333334,1,0.289,1,0,0,0,NA,0,train
S45896270,obs683749,S45896270,US-GA,L506214,32.0490977,-81.0243416,Traveling,TRUE,2018-05-19,8.083333333333334,90,2.414,1,0,0,0,NA,0,train
S36963345,obs482439,S36963345,US-SC,L5854043,34.3660446,-80.1286406,Stationary,TRUE,2017-05-18,15.2,11,0,1,0,0,0,NA,0,test_2017
S45964235,obs221242,S45964235,US-NC,L7456180,35.405269,-78.38456,Stationary,TRUE,2018-05-23,12.666666666666666,8,0,1,0,0,0,NA,0,train
S45955982,obs197149,S45955982,US-GA,L7454819,31.5980865,-84.1892216,Traveling,TRUE,2018-05-23,11.683333333333334,22,0.628,1,0,0,1,NA,0,train
S45952608,obs47214,S45952608,US-FL,L1850728,30.0839184,-81.7016675,Stationary,TRUE,2018-05-22,14.25,10,0,1,0,0,0,NA,0,train
S45954198,obs168227,S45954198,US-FL,L565113,30.1782064,-81.5674353,Traveling,TRUE,2018-05-23,10.733333333333333,16,0.288,1,0,0,0,NA,0,train
S45954227,obs951558,S45954227,US-VA,L7170697,36.69561,-76.05869,Stationary,TRUE,2018-05-23,10.566666666666666,10,0,1,0,0,0,NA,0,train
S37037323,obs195764,S37037323,US-VA,L655272,36.7154946,-76.542778,Traveling,TRUE,2017-05-21,12.25,45,2.414,7,0,0,0,NA,0,test_2017
S45961119,obs723168,S45961119,US-VA,L4524383,36.672564,-75.911891,Traveling,TRUE,2018-05-23,5.95,70,1.609,1,0,0,0,NA,0,train
S45936270,obs332911,S45936270,US-FL,L3110621,30.6567786,-84.2087889,Traveling,TRUE,2018-05-22,17.283333333333335,13,0.505,1,3,0,0,NA,0,train
S45769165,obs1007600,S45769165,US-AL,L725012,30.2487987,-88.0864692,Traveling,TRUE,2018-05-17,12.183333333333334,39,1.997,1,0,0,0,NA,0,train
S45815702,obs106010,S45815702,US-NC,L2874063,35.234341,-75.617053,Traveling,TRUE,2018-05-19,4.933333333333334,3,1.329,1,0,0,0,NA,0,train
S45896455,obs290154,S45896455,US-VA,L2240612,38.2177866,-77.1740882,Stationary,TRUE,2018-05-21,12.183333333333334,32,0,1,1,0,0,NA,0,train
S45790066,obs194026,S45790066,US-VA,L2161724,36.7666155,-76.0250473,Stationary,TRUE,2018-05-18,7.633333333333333,60,0,1,0,0,0,NA,0,train
S45704503,obs665305,S45704503,US-AL,L7413260,32.132047,-85.896219,Traveling,TRUE,2018-05-15,10.533333333333333,10,0.805,1,0,0,0,NA,0,train
S45710984,obs223955,S45710984,US-SC,L3063386,32.9014253,-80.1372385,Traveling,TRUE,2018-05-15,12.966666666666667,228,4.325,1,0,0,0,NA,0,train
S45798985,obs723168,S45798985,US-VA,L718674,36.5903,-75.9922,Traveling,TRUE,2018-05-18,11.75,41,1.757,2,0,0,0,NA,0,train
S47695438,obs1035426,S47695438,US-VA,L718750,36.7723,-76.1607,Traveling,TRUE,2018-06-25,8.5,150,4.828,1,0,0,1,NA,0,train
S36883474,obs143809,S36883474,US-MS,L1105588,34.5041518,-88.3194351,Stationary,TRUE,2017-05-15,13.05,10,0,1,0,0,0,NA,0,test_2017
S45922409,obs157963,S45922409,US-AL,L6160527,30.6376948,-87.9161727,Traveling,TRUE,2018-05-22,7.8,25,0.966,1,0,0,0,NA,0,train
S46976149,obs91755,S46976149,US-GA,L7664843,32.6690033,-84.0993226,Stationary,TRUE,2018-06-30,6.966666666666667,48,0,1,0,0,0,NA,0,train
S45761300,obs997824,S45761300,US-SC,L7381454,32.2525023,-80.7167029,Stationary,TRUE,2018-05-17,7.666666666666667,82,0,1,0,0,0,NA,0,train
S45952754,obs332911,S45952754,US-GA,L881669,30.75,-84,Stationary,TRUE,2018-05-23,9.983333333333333,9,0,1,1,0,0,NA,0,train
S45770786,obs1085457,S45770786,US-VA,L7423298,37.2514856,-76.7543357,Stationary,TRUE,2018-05-17,12.5,15,0,1,0,0,0,NA,0,train
S36978239,obs103243,S36978239,US-FL,L365914,30.4464169,-84.247756,Traveling,TRUE,2017-05-19,7.133333333333334,40,1.609,1,0,0,0,NA,0,test_2017
S37002501,obs47214,S37002501,US-FL,L1159080,30.0878014,-81.7009154,Stationary,TRUE,2017-05-18,9.25,60,0,1,0,0,0,NA,0,test_2017
S45822929,obs894235,S45822929,US-SC,L5702142,34.2377771,-80.6264587,Traveling,TRUE,2018-05-19,11.2,16,0.241,1,0,0,0,NA,0,train
S45928899,obs1073731,S45928899,US-AL,L7450353,32.647047,-87.644632,Traveling,TRUE,2018-05-22,10.8,91,3.792,1,0,0,0,NA,0,train
S45941939,obs831559,S45941939,US-GA,L4394751,31.499631,-84.864347,Traveling,TRUE,2018-05-22,17.433333333333334,53,1.474,1,0,0,0,NA,0,train
S36952718,obs344616,S36952718,US-NC,L243650,34.0499847,-77.9176247,Traveling,TRUE,2017-05-17,7.416666666666667,65,1.609,1,0,4,0,NA,0,test_2017
S45948720,obs447758,S45948720,US-VA,L684472,36.9098232,-77.0292664,Traveling,TRUE,2018-05-22,15.9,36,0.161,1,0,0,0,NA,0,train
S45939599,obs110157,S45939599,US-SC,L1014308,32.4687033,-80.6666905,Traveling,TRUE,2018-05-22,16,27,2.736,1,0,0,0,NA,0,train
S45912385,obs425389,S45912385,US-SC,L2342028,32.758183,-80.152524,Stationary,TRUE,2018-05-19,18.666666666666668,45,0,1,0,0,0,NA,0,train
S45912590,obs368386,S45912590,US-FL,L132806,30.507019,-84.313385,Traveling,TRUE,2018-05-21,12.45,25,0.322,1,0,0,0,NA,0,train
S45825539,obs345677,S45825539,US-GA,L7432765,32.152251,-82.577272,Traveling,TRUE,2018-05-19,12.283333333333333,24,1.743,1,1,0,0,NA,0,train
S45732020,obs443781,S45732020,US-VA,L7160990,36.787767,-76.128153,Stationary,TRUE,2018-05-15,10.5,90,0,1,0,0,0,NA,0,train
S45894187,obs193342,S45894187,US-MS,L1007991,33.2780187,-88.7773418,Traveling,TRUE,2018-05-21,7.9,300,4.828,1,0,1,0,NA,0,train
S45792068,obs854675,S45792068,US-VA,L1990251,36.903226,-76.0994303,Traveling,TRUE,2018-05-18,8.95,67,2.661,1,0,0,0,NA,0,train
S45953871,obs622376,S45953871,US-FL,L231988,30.3713664,-81.4073128,Traveling,TRUE,2018-05-23,10.75,150,1.609,3,0,2,0,NA,0,train
S45961103,obs473702,S45961103,US-GA,L6004898,31.276972,-81.2931027,Traveling,TRUE,2018-05-23,14.683333333333334,27,0.377,5,0,0,0,NA,0,train
S45834782,obs132896,S45834782,US-MS,L7434424,34.2558797,-89.0241895,Traveling,TRUE,2018-05-19,15.866666666666667,24,3.943,1,0,0,4,NA,0,train
S45821336,obs996202,S45821336,US-VA,L6684466,37.6247346,-77.4235495,Stationary,TRUE,2018-05-19,9.916666666666666,46,0,1,0,0,0,NA,0,train
S45891047,obs312929,S45891047,US-SC,L109521,33.7833333,-80.7833333,Traveling,TRUE,2018-05-20,13,90,3.862,2,0,0,0,NA,0,train
S36939714,obs121729,S36939714,US-VA,L376513,37.3258232,-76.7643285,Traveling,TRUE,2017-05-16,6.5,60,1.609,1,0,0,0,NA,0,test_2017
S45921736,obs157963,S45921736,US-AL,L7449236,30.6310185,-87.9117656,Traveling,TRUE,2018-05-22,7.55,8,0.595,1,0,0,0,NA,0,train
S45817704,obs528480,S45817704,US-SC,L2968518,32.8029648,-79.8400497,Traveling,TRUE,2018-05-18,7.833333333333333,27,1.56,1,0,0,0,NA,0,train
S36944478,obs498462,S36944478,US-SC,L5209808,33.542193,-80.318352,Stationary,TRUE,2017-05-17,17,120,0,2,4,0,0,NA,0,test_2017
S45895440,obs179391,S45895440,US-MS,L6452139,34.277875,-89.228792,Traveling,TRUE,2018-05-21,9.916666666666666,80,1.839,1,0,0,0,NA,0,train
S36890138,obs463852,S36890138,US-MS,L5842615,30.952822,-88.59621,Stationary,TRUE,2017-05-15,18.166666666666668,20,0,2,0,0,0,NA,0,test_2017
S36973879,obs115524,S36973879,US-FL,L5855783,30.268499,-83.28449,Stationary,TRUE,2017-05-18,13.5,3,0,1,0,0,0,2,1,other
S36973908,obs115524,S36973908,US-FL,L5855794,30.245962,-83.258019,Stationary,TRUE,2017-05-18,14.116666666666667,3,0,1,0,0,0,2,1,other
S46975970,obs91755,S46975970,US-GA,L7664796,32.66988,-84.09835,Traveling,TRUE,2018-06-30,6.966666666666667,48,0.322,1,0,0,0,NA,0,train
S45961436,obs672476,S45961436,US-GA,L6004898,31.276972,-81.2931027,Stationary,TRUE,2018-05-23,15.083333333333334,15,0,5,0,0,0,NA,0,train
S36960439,obs132896,S36960439,US-MS,L591879,33.507264,-88.9395618,Stationary,TRUE,2017-05-18,11,62,0,1,0,0,0,NA,0,test_2017
S45954967,obs923941,S45954967,US-NC,L1392990,35.2064291,-78.9777153,Traveling,TRUE,2018-05-23,9.816666666666666,103,2.174,1,0,0,0,NA,0,train
S36968833,obs202020,S36968833,US-NC,L1786459,35.2131596,-78.980405,Traveling,TRUE,2017-05-18,18,80,0.402,1,0,0,0,NA,0,test_2017
S37016581,obs110274,S37016581,US-MS,L493015,34.2266,-88.6995792,Stationary,TRUE,2017-05-20,15.166666666666666,30,0,1,0,0,0,NA,0,test_2017
S45940894,obs556891,S45940894,US-VA,L1990251,36.903226,-76.0994303,Stationary,TRUE,2018-05-22,19.516666666666666,40,0,1,0,2,0,NA,0,train
S37005468,obs49257,S37005468,US-VA,L5861540,38.160644,-77.013886,Traveling,TRUE,2017-05-20,10.383333333333333,16,0.966,1,0,0,0,NA,0,test_2017
S37096242,obs246672,S37096242,US-VA,L417475,38.0173645,-76.8826246,Traveling,TRUE,2017-05-20,16.016666666666666,190,3.219,1,1,0,5,NA,0,test_2017
S45793641,obs136097,S45793641,US-AL,L7426930,31.441323,-85.241218,Stationary,TRUE,2018-05-18,9.583333333333334,4,0,1,0,0,0,NA,0,train
S45837468,obs354119,S45837468,US-KY,L7210596,36.6812604,-88.3137831,Stationary,TRUE,2018-05-19,17.4,10,0,2,0,0,0,NA,0,train
S45965059,obs919247,S45965059,US-FL,L591029,30.3906272,-84.2178226,Traveling,TRUE,2018-05-23,16.683333333333334,67,3.678,1,0,0,0,NA,0,train
S45908588,obs915494,S45908588,US-GA,L7447189,32.606305,-83.57942,Traveling,TRUE,2018-05-21,17,128,1.207,1,0,0,0,NA,0,train
S45703461,obs94050,S45703461,US-SC,L109523,32.2440053,-80.7660074,Traveling,TRUE,2018-05-15,10.916666666666666,113,3.219,2,0,36,0,NA,0,train
S45796918,obs108909,S45796918,US-SC,L1078817,33.4871155,-81.9754958,Traveling,TRUE,2018-05-18,8.5,62,2.269,1,0,0,0,NA,0,train
S45702377,obs86529,S45702377,US-MS,L2674725,30.4147945,-88.5422328,Traveling,TRUE,2018-05-15,10.216666666666667,120,1.207,1,0,0,0,NA,0,train
S45939734,obs103243,S45939734,US-FL,L132605,30.5215893,-84.3238068,Stationary,TRUE,2018-05-22,19.216666666666665,15,0,1,0,0,0,NA,0,train
S45936596,obs458216,S45936596,US-MS,L7433792,30.472273,-88.692038,Traveling,TRUE,2018-05-22,7.166666666666667,250,0.805,1,3,0,0,NA,0,train
S45936790,obs290154,S45936790,US-VA,L2240612,38.2177866,-77.1740882,Stationary,TRUE,2018-05-22,17.083333333333332,11,0,1,0,0,0,NA,0,train
S45942206,obs141379,S45942206,US-FL,L132806,30.507019,-84.313385,Traveling,TRUE,2018-05-22,19.783333333333335,45,1.412,2,0,3,0,NA,0,train
S47556613,obs491658,S47556613,US-SC,L7771105,33.898615,-78.839547,Stationary,TRUE,2018-06-10,6.25,3,0,1,0,0,0,NA,0,train
S45928520,obs209453,S45928520,US-VA,L7450287,38.1621157,-76.868907,Traveling,TRUE,2018-05-22,11.333333333333334,105,2.414,1,0,0,0,NA,0,train
S45949748,obs21854,S45949748,US-FL,L1792606,30.4528157,-86.5458877,Traveling,TRUE,2018-05-23,6.216666666666667,30,2.092,1,0,0,0,NA,0,train
S45902760,obs869620,S45902760,US-MS,L5452997,33.4563695,-88.3451422,Stationary,TRUE,2018-05-21,13.616666666666667,87,0,1,0,0,0,NA,0,train
S46975967,obs91755,S46975967,US-GA,L3157694,32.6558051,-83.9512378,Traveling,TRUE,2018-06-30,8.166666666666666,34,0.483,1,0,0,0,NA,0,train
S45732157,obs259382,S45732157,US-GA,L6746583,30.9240363,-83.0371571,Traveling,TRUE,2018-05-16,6.75,180,4.023,1,0,9,0,NA,0,train
S45959377,obs552070,S45959377,US-FL,L3221046,30.41798,-87.30785,Stationary,TRUE,2018-05-20,8.5,15,0,1,0,0,0,NA,0,train
S45953736,obs515917,S45953736,US-VA,L718307,36.672127,-75.915661,Traveling,TRUE,2018-05-23,8.416666666666666,131,3.541,1,0,0,0,NA,0,train
S45852804,obs927591,S45852804,US-FL,L5916086,30.146327,-81.861465,Stationary,TRUE,2018-05-20,7.7,111,0,1,0,0,0,NA,0,train
S45762720,obs157963,S45762720,US-AL,L713205,30.6655138,-87.9324138,Traveling,TRUE,2018-05-17,8.666666666666666,21,0.531,1,0,0,0,NA,0,train
S45839909,obs103243,S45839909,US-FL,L844628,30.4727647,-84.240384,Stationary,TRUE,2018-05-16,13.5,120,0,2,0,0,0,NA,0,train
S45787473,obs368386,S45787473,US-FL,L2336893,30.52646,-84.01191,Stationary,TRUE,2018-05-17,18.333333333333332,63,0,1,0,0,0,NA,0,train
S47050870,obs273903,S47050870,US-FL,L7679758,30.09397,-84.16587,Traveling,TRUE,2018-06-16,8.166666666666666,210,2.414,4,0,0,0,NA,0,train
S45703541,obs440372,S45703541,US-SC,L7365104,33.01525,-80.17946,Traveling,TRUE,2018-05-15,11.933333333333334,52,1.257,2,0,0,0,NA,0,train
S45840530,obs39702,S45840530,US-TN,L7435467,35.4234183,-88.6401194,Traveling,TRUE,2018-05-19,9.666666666666666,20,4.828,2,0,0,0,NA,0,train
S45933821,obs230064,S45933821,US-GA,L2176447,32.489326,-82.920953,Stationary,TRUE,2018-05-22,11.966666666666667,5,0,1,0,0,0,NA,0,train
S47666566,obs452726,S47666566,US-VA,L6829903,36.771683,-76.234761,Stationary,TRUE,2018-06-19,6.566666666666666,11,0,1,0,0,0,NA,0,train
S45711714,obs141379,S45711714,US-FL,L6311845,30.4745686,-84.2529586,Traveling,TRUE,2018-05-15,16.8,22,0.78,1,0,0,0,NA,0,train
S38413107,obs115059,S38413107,US-MS,L1093170,30.6724303,-89.7913027,Traveling,TRUE,2017-06-10,6,75,1.609,1,3,0,0,NA,0,test_2017
S45822656,obs775495,S45822656,US-NC,L1392990,35.2064291,-78.9777153,Traveling,TRUE,2018-05-19,10.25,60,3.219,1,0,0,0,NA,0,train
S45921906,obs130964,S45921906,US-NC,L3366229,36.1313072,-75.7420635,Stationary,TRUE,2018-05-22,6.183333333333334,54,0,1,0,0,0,NA,0,train
S45843431,obs215832,S45843431,US-GA,L1761769,31.2597333,-81.2732935,Traveling,TRUE,2018-05-19,14.75,120,0.805,3,0,0,0,NA,0,train
S47103432,obs306513,S47103432,US-MS,L7171269,33.2837493,-88.7789961,Traveling,TRUE,2018-06-23,17.916666666666668,20,0.402,3,0,0,0,NA,0,train
S45704465,obs556891,S45704465,US-VA,L7146936,36.8325632,-75.9873633,Traveling,TRUE,2018-05-15,11.333333333333334,121,3.231,1,0,0,0,NA,0,train
S45732150,obs493416,S45732150,US-TN,L7019258,35.0525188,-89.7367465,Traveling,TRUE,2018-05-15,17.916666666666668,45,0.402,1,0,0,0,NA,0,train
S45952044,obs240424,S45952044,US-SC,L7454190,33.582205,-81.728385,Traveling,TRUE,2018-05-23,9.366666666666667,16,0.716,2,0,0,1,NA,0,train
S45819999,obs157963,S45819999,US-AL,L605541,30.7235243,-88.0339172,Traveling,TRUE,2018-05-19,8.566666666666666,16,0.322,1,0,0,0,NA,0,train
S45700397,obs930358,S45700397,US-MS,L7392474,32.3215336,-90.2209128,Traveling,TRUE,2018-05-15,9.2,69,1.899,1,0,0,1,NA,0,train
S45809401,obs295637,S45809401,US-SC,L2025528,33.0783812,-80.0105014,Stationary,TRUE,2018-05-18,20.583333333333332,6,0,1,0,0,0,NA,0,train
S45811751,obs542845,S45811751,US-NC,L1398808,35.9108293,-75.5935979,Stationary,TRUE,2018-05-18,18.683333333333334,30,0,1,0,0,0,NA,0,train
S45820227,obs188325,S45820227,US-FL,L4209641,30.7773212,-86.5379108,Stationary,TRUE,2018-05-19,7.75,74,0,2,0,0,0,NA,0,train
S45935780,obs681271,S45935780,US-SC,L4249700,32.575319,-80.162839,Stationary,TRUE,2018-05-22,11.9,180,0,1,0,0,0,NA,0,train
S45776344,obs916477,S45776344,US-SC,L7424267,34.407427,-80.3589811,Traveling,TRUE,2018-05-17,18.133333333333333,2,2.092,1,0,0,0,NA,0,train
S45873872,obs130964,S45873872,US-NC,L1474455,36.0725753,-75.7189354,Traveling,TRUE,2018-05-20,18.7,22,0.644,1,0,0,0,NA,0,train
S45953963,obs355184,S45953963,US-SC,L1903789,34.2681615,-80.6291581,Stationary,TRUE,2018-05-23,6.583333333333333,25,0,1,0,0,0,NA,0,train
S45771892,obs246653,S45771892,US-GA,L7423477,31.23118,-81.459462,Stationary,TRUE,2018-05-17,7.233333333333333,17,0,1,0,0,0,NA,0,train
S45829229,obs457196,S45829229,US-VA,L2595783,36.8765928,-76.1435151,Stationary,TRUE,2018-05-17,12.533333333333333,41,0,1,0,0,0,NA,0,train
S47043976,obs273903,S47043976,US-FL,L127267,30.8109,-85.2276,Stationary,TRUE,2018-05-15,12,60,0,4,0,0,0,NA,0,train
